text,language,category,severity
নিচু এলাকায় সামান্য বন্যার জল দেখা যাচ্ছে বাজারের কাছে।,bn,flood,low
"कृपया मदद करें, सड़क की हालत खराब हो रही है गांव के प्रवेश द्वार पर।",hi,road_damage,medium
"कृपया मदद करें, भीषण भूस्खलन से कई वाहन और लोग मलबे में दब गए हैं, तुरंत रेस्क्यू चाहिए गांव के प्रवेश द्वार पर।",hi,landslide,critical
সেতুতে সামান্য ফাটল দেখা গেছে বাসস্ট্যান্ডের কাছে।,bn,bridge_damage,low
"पुल का पिलर कमजोर हो गया है, कभी भी गिर सकता है सामुदायिक केंद्र के पास।",hi,bridge_damage,high
"Please take action, A few waste items are lying on the roadside near the bus stand.",en,garbage,low
আজ জল সরবরাহে সামান্য বিলম্ব হয়েছে গ্রামের প্রবেশপথে।,bn,water_supply,low
"सड़क पर भारी चट्टानें और मलबा जमा है, यात्रा खतरनाक अस्पताल के पास।",hi,landslide,high
I want to report that Severe waterlogging has trapped residents in the residential area.,en,waterlogging,critical
"Bridge me heavy structural cracks aa gaye hain, vehicle crossing hazardous hai hamare area mein.",hinglish,bridge_damage,high
"Urgent, Garbage is overflowing and creating a serious problem in our locality.",en,garbage,high
I want to report that Vehicles are having difficulty crossing the damaged bridge near the hospital.,en,bridge_damage,high
सड़क किनारे थोड़ा सा कचरा पड़ा हुआ है बस स्टैंड के पास।,hi,garbage,low
पानी का दबाव थोड़ा कम आ रहा है रिहायशी इलाके में।,hi,water_supply,low
"Please take action, Sewage water is overflowing onto the road near the railway station.",en,drainage,high
আবর্জনার বিশাল ভাগাড়ে আগুন লেগে বিষাক্ত ধোঁয়ায় মানুষের দম বন্ধ হয়ে আসছে গ্রামের প্রবেশপথে।,bn,garbage,critical
Road pe chota sa pothole hai hospital ke paas.,hinglish,road_damage,low
কয়েকদিন ধরে ড্রেন পরিষ্কার না করায় দুর্গন্ধ ছড়াচ্ছে হাসপাতালের কাছে।,bn,drainage,medium
"तुरंत कार्रवाई करें, पानी की मुख्य पाइपलाइन फट गई है और पूरा इलाका प्यासा है रेलवे स्टेशन के पास।",hi,water_supply,high
पुल का एक हिस्सा क्षतिग्रस्त नजर आ रहा है मुख्य सड़क पर।,hi,bridge_damage,medium
"Kindly check, Road side thoda sa garbage pada hai residential area mein.",hinglish,garbage,low
জনসেবামূলক সমস্যায় মানুষ ভোগান্তিতে পড়েছে রেলস্টেশনের কাছে।,bn,other,medium
"आग की लपटों में लोग घर के अंदर फंसे हुए हैं, तुरंत दमकल भेजें जान का खतरा है अस्पताल के पास।",hi,fire,critical
